        FOR REACTOR DOSIMETRY, PP. 53-104 IN VOL. I OF IAEA-208,     6 1451   12
        INTERNATIONAL ATOMIC ENERGY AGENCY (1978)                    6 1451   13
 CONVERTED TO THE ENDF-6 FORMAT AT THE NUCLEAR DATA SECTION          6 1451   14
                                         IAEA, VIENNA, AUSTRIA       6 1451   15
                                                                     6 1451   16
                                1        451         18          0   6 1451   17
                                3        261        136          0   6 1451   18
 0.000000+0 0.000000+0          0          0          0          0   6 1  099999
 0.000000+0 0.000000+0          0          0          0          0   6 0  0    0
 6.000000+0 0.000000+0          0         99          0          0   6 3261    1
 0.000000+0 0.000000+0          0          0          1        397   6 3261    2
        397          1                                               6 3261    3
 1.000000-4 0.000000+0 1.000000+1 8.08294-11 1.050000+1 2.27557-10   6 3261    4
 1.100000+1 3.54756-10 1.150000+1 4.65377-10 1.200000+1 5.83529-10   6 3261    5
 1.275000+1 7.02539-10 1.350000+1 8.00642-10 1.425000+1 8.81893-10   6 3261    6
 1.500000+1 9.59132-10 1.600000+1 1.029730-9 1.700000+1 1.085180-9   6 3261    7
 1.800000+1 1.128570-9 1.900000+1 1.162390-9 2.000000+1 1.188550-9   6 3261    8
 2.100000+1 1.208520-9 2.200000+1 1.223430-9 2.300000+1 1.234250-9   6 3261    9
 2.400000+1 1.242860-9 2.550000+1 1.247970-9 2.700000+1 1.248800-9   6 3261   10
 2.800000+1 1.246240-9 3.000000+1 1.238930-9 3.200000+1 1.228200-9   6 3261   11
 3.400000+1 1.215110-9 3.600000+1 1.200450-9 3.800000+1 1.184720-9   6 3261   12
 4.000000+1 1.166270-9 4.250000+1 1.145300-9 4.500000+1 1.124200-9   6 3261   13
 4.750000+1 1.103200-9 5.000000+1 1.082540-9 5.250000+1 1.062260-9   6 3261   14
 5.500000+1 1.042510-9 5.750000+1 1.023260-9 6.000000+1 1.002780-9   6 3261   15
 6.300000+1 9.81209-10 6.600000+1 9.60466-10 6.900000+1 9.40536-10   6 3261   16
 7.200000+1 9.18300-10 7.600000+1 8.94125-10 8.000000+1 8.71210-10   6 3261   17
 8.400000+1 8.49498-10 8.800000+1 8.28888-10 9.200000+1 8.09320-10   6 3261   18
 9.600000+1 7.90720-10 1.000000+2 7.21014-10 1.050000+2 1.055350-9   6 3261   19
 1.100000+2 1.343940-9 1.150000+2 1.594020-9 1.200000+2 1.859690-9   6 3261   20
 1.275000+2 2.125930-9 1.350000+2 2.343490-9 1.425000+2 2.522190-9   6 3261   21
 1.500000+2 2.690310-9 1.600000+2 2.841940-9 1.700000+2 2.958710-9   6 3261   22
 1.800000+2 3.048220-9 1.900000+2 3.116020-9 2.000000+2 3.166510-9   6 3261   23
 2.100000+2 3.203200-9 2.200000+2 3.228530-9 2.300000+2 3.244680-9   6 3261   24
 2.400000+2 3.254350-9 2.550000+2 3.254470-9 2.700000+2 3.723950-9   6 3261   25
 2.800000+2 4.769280-9 3.000000+2 5.446380-9 3.200000+2 5.983440-9   6 3261   26
 3.400000+2 6.310940-9 3.600000+2 6.458340-9 3.800000+2 6.753840-9   6 3261   27
 4.000000+2 7.015720-9 4.250000+2 7.239290-9 4.500000+2 7.000680-9   6 3261   28
 4.750000+2 7.400360-9 5.000000+2 7.820570-9 5.250000+2 8.166130-9   6 3261   29
 5.500000+2 8.450050-9 5.750000+2 8.258330-9 6.000000+2 8.911820-9   6 3261   30
 6.300000+2 9.815330-9 6.600000+2 1.058120-8 6.900000+2 1.123210-8   6 3261   31
 7.200000+2 1.200730-8 7.600000+2 1.343410-8 8.000000+2 1.458080-8   6 3261   32
 8.400000+2 1.553820-8 8.800000+2 1.633970-8 9.200000+2 1.701040-8   6 3261   33
 9.600000+2 1.601370-8 1.000000+3 1.768830-8 1.050000+3 1.933370-8   6 3261   34
 1.100000+3 2.072590-8 1.150000+3 2.190490-8 1.200000+3 2.557340-8   6 3261   35
 1.275000+3 3.096850-8 1.350000+3 3.382670-8 1.425000+3 3.496680-8   6 3261   36
 1.500000+3 3.573110-8 1.600000+3 3.582940-8 1.700000+3 4.142360-8   6 3261   37
 1.800000+3 5.321870-8 1.900000+3 5.766480-8 2.000000+3 5.911900-8   6 3261   38
 2.100000+3 5.994600-8 2.200000+3 6.135610-8 2.300000+3 6.142710-8   6 3261   39
 2.400000+3 6.469190-8 2.550000+3 6.934100-8 2.700000+3 7.387970-8   6 3261   40
 2.800000+3 7.720300-8 3.000000+3 8.168900-8 3.200000+3 8.976950-8   6 3261   41
 3.400000+3 1.002980-7 3.600000+3 1.073850-7 3.800000+3 1.107020-7   6 3261   42
 4.000000+3 1.194110-7 4.250000+3 1.291910-7 4.500000+3 1.412730-7   6 3261   43
 4.750000+3 1.528470-7 5.000000+3 1.649310-7 5.250000+3 1.742830-7   6 3261   44
 5.500000+3 1.766660-7 5.750000+3 1.894960-7 6.000000+3 2.032140-7   6 3261   45
 6.300000+3 2.253090-7 6.600000+3 2.444110-7 6.900000+3 2.615400-7   6 3261   46
 7.200000+3 2.825220-7 7.600000+3 3.021850-7 8.000000+3 3.160920-7   6 3261   47
 8.400000+3 3.357750-7 8.800000+3 3.522500-7 9.200000+3 3.715430-7   6 3261   48
 9.600000+3 3.947750-7 1.000000+4 4.177170-7 1.050000+4 4.496270-7   6 3261   49
 1.100000+4 4.797190-7 1.150000+4 5.042770-7 1.200000+4 5.456810-7   6 3261   50
 1.275000+4 5.921550-7 1.350000+4 6.455040-7 1.425000+4 6.930890-7   6 3261   51
 1.500000+4 7.483180-7 1.600000+4 8.061730-7 1.700000+4 8.510240-7   6 3261   52
 1.800000+4 9.113040-7 1.900000+4 9.671260-7 2.000000+4 1.035760-6   6 3261   53
 2.100000+4 1.095250-6 2.200000+4 1.161880-6 2.300000+4 1.225000-6   6 3261   54
 2.400000+4 1.289370-6 2.550000+4 1.376860-6 2.700000+4 1.444160-6   6 3261   55
 2.800000+4 1.525970-6 3.000000+4 1.645710-6 3.200000+4 1.773590-6   6 3261   56
 3.400000+4 1.876320-6 3.600000+4 1.965460-6 3.800000+4 2.044910-6   6 3261   57
 4.000000+4 2.138140-6 4.250000+4 2.188680-6 4.500000+4 2.186680-6   6 3261   58
 4.750000+4 2.165220-6 5.000000+4 2.160720-6 5.250000+4 2.156050-6   6 3261   59
 5.500000+4 2.168120-6 5.750000+4 2.177530-6 6.000000+4 2.202300-6   6 3261   60
 6.300000+4 2.218300-6 6.600000+4 2.237190-6 6.900000+4 2.246980-6   6 3261   61
 7.200000+4 2.243100-6 7.600000+4 2.225520-6 8.000000+4 2.200100-6   6 3261   62
 8.400000+4 2.175160-6 8.800000+4 2.141490-6 9.200000+4 2.101590-6   6 3261   63
 9.600000+4 2.055210-6 1.000000+5 2.001330-6 1.050000+5 1.951490-6   6 3261   64
 1.100000+5 1.904740-6 1.150000+5 1.863730-6 1.200000+5 1.814040-6   6 3261   65
 1.275000+5 1.762280-6 1.350000+5 1.722400-6 1.425000+5 1.694600-6   6 3261   66
 1.500000+5 1.662870-6 1.600000+5 1.628160-6 1.700000+5 1.600050-6   6 3261   67
 1.800000+5 1.579150-6 1.900000+5 1.552990-6 2.000000+5 1.521890-6   6 3261   68
 2.100000+5 1.486080-6 2.200000+5 1.455850-6 2.300000+5 1.429540-6   6 3261   69
 2.400000+5 1.395110-6 2.550000+5 1.351730-6 2.700000+5 1.313640-6   6 3261   70
 2.800000+5 1.268320-6 3.000000+5 1.210870-6 3.200000+5 1.150180-6   6 3261   71
 3.400000+5 1.089440-6 3.600000+5 1.031190-6 3.800000+5 9.797910-7   6 3261   72
 4.000000+5 9.197230-7 4.250000+5 8.549430-7 4.500000+5 7.921820-7   6 3261   73
 4.750000+5 7.398540-7 5.000000+5 6.966620-7 5.250000+5 6.468250-7   6 3261   74
 5.500000+5 5.974250-7 5.750000+5 5.477280-7 6.000000+5 5.035070-7   6 3261   75
 6.300000+5 4.652930-7 6.600000+5 4.247630-7 6.900000+5 3.858460-7   6 3261   76
 7.200000+5 3.328150-7 7.600000+5 2.921320-7 8.000000+5 2.619090-7   6 3261   77
 8.400000+5 2.396570-7 8.800000+5 2.172910-7 9.200000+5 1.975500-7   6 3261   78
 9.600000+5 1.795980-7 1.000000+6 1.517550-7 1.100000+6 1.208560-7   6 3261   79
 1.200000+6 1.001860-7 1.300000+6 8.416860-8 1.400000+6 7.259610-8   6 3261   80
 1.500000+6 6.411720-8 1.600000+6 5.796390-8 1.700000+6 5.301970-8   6 3261   81
 1.800000+6 4.892640-8 1.900000+6 4.518630-8 2.000000+6 4.184520-8   6 3261   82
 2.100000+6 3.879150-8 2.200000+6 3.601870-8 2.300000+6 3.345460-8   6 3261   83
 2.400000+6 3.114110-8 2.500000+6 2.903430-8 2.600000+6 2.705410-8   6 3261   84
 2.700000+6 2.524220-8 2.800000+6 2.356590-8 2.900000+6 2.197920-8   6 3261   85
 3.000000+6 2.054120-8 3.100000+6 1.921690-8 3.200000+6 1.800610-8   6 3261   86
 3.300000+6 1.686060-8 3.400000+6 1.578240-8 3.500000+6 1.478130-8   6 3261   87
 3.600000+6 1.384260-8 3.700000+6 1.293410-8 3.800000+6 1.210360-8   6 3261   88
 3.900000+6 1.132760-8 4.000000+6 1.060140-8 4.100000+6 9.907650-9   6 3261   89
 4.200000+6 9.246910-9 4.300000+6 8.656150-9 4.400000+6 8.100360-9   6 3261   90
 4.500000+6 7.576850-9 4.600000+6 7.083200-9 4.700000+6 6.600630-9   6 3261   91
 4.800000+6 6.182200-9 4.900000+6 5.794690-9 5.000000+6 5.427710-9   6 3261   92
 5.100000+6 5.079820-9 5.200000+6 4.749760-9 5.300000+6 4.443370-9   6 3261   93
 5.400000+6 4.175460-9 5.500000+6 3.920940-9 5.600000+6 3.678570-9   6 3261   94
 5.700000+6 3.447610-9 5.800000+6 3.227380-9 5.900000+6 3.017250-9   6 3261   95
 6.000000+6 2.814700-9 6.100000+6 2.636050-9 6.200000+6 2.476600-9   6 3261   96
 6.300000+6 2.323990-9 6.400000+6 2.177870-9 6.500000+6 2.037880-9   6 3261   97
 6.600000+6 1.903690-9 6.700000+6 1.775010-9 6.800000+6 1.651480-9   6 3261   98
 6.900000+6 1.546800-9 7.000000+6 1.454240-9 7.100000+6 1.365250-9   6 3261   99
 7.200000+6 1.279660-9 7.300000+6 1.197290-9 7.400000+6 1.118010-9   6 3261  100
 7.500000+6 1.041660-9 7.600000+6 9.68092-10 7.700000+6 8.97877-10   6 3261  101
 7.800000+6 8.43883-10 7.900000+6 7.94288-10 8.000000+6 7.46407-10   6 3261  102
 8.100000+6 7.00163-10 8.200000+6 6.55487-10 8.300000+6 6.12314-10   6 3261  103
 8.400000+6 5.70575-10 8.500000+6 5.30216-10 8.600000+6 4.91177-10   6 3261  104
 8.700000+6 4.53403-10 8.800000+6 4.25249-10 8.900000+6 4.02199-10   6 3261  105
 9.000000+6 3.78503-10 9.100000+6 3.55534-10 9.200000+6 3.33264-10   6 3261  106
 9.300000+6 3.11667-10 9.400000+6 2.90716-10 9.500000+6 2.70387-10   6 3261  107
 9.600000+6 2.50659-10 9.700000+6 2.31508-10 9.800000+6 2.12913-10   6 3261  108
 9.900000+6 1.94855-10 1.000000+7 1.87773-10 1.010000+7 1.77120-10   6 3261  109
 1.020000+7 1.66760-10 1.030000+7 1.56684-10 1.040000+7 1.46881-10   6 3261  110
 1.050000+7 1.37342-10 1.060000+7 1.28059-10 1.070000+7 1.19022-10   6 3261  111
 1.080000+7 1.10224-10 1.090000+7 1.01656-10 1.100000+7 9.33117-11   6 3261  112
 1.110000+7 8.51833-11 1.120000+7 7.72640-11 1.130000+7 7.44487-11   6 3261  113
 1.140000+7 7.19740-11 1.150000+7 6.78815-11 1.160000+7 6.38889-11   6 3261  114
 1.170000+7 5.99932-11 1.180000+7 5.61913-11 1.190000+7 5.24806-11   6 3261  115
 1.200000+7 4.88583-11 1.210000+7 4.53217-11 1.220000+7 4.18682-11   6 3261  116
 1.230000+7 3.84957-11 1.240000+7 3.52016-11 1.250000+7 3.19836-11   6 3261  117
 1.260000+7 2.88398-11 1.270000+7 2.57676-11 1.280000+7 2.53235-11   6 3261  118
 1.290000+7 2.52990-11 1.300000+7 2.38866-11 1.310000+7 2.25049-11   6 3261  119
 1.320000+7 2.11531-11 1.330000+7 1.98304-11 1.340000+7 1.85359-11   6 3261  120
 1.350000+7 1.72691-11 1.360000+7 1.60290-11 1.370000+7 1.48150-11   6 3261  121
 1.380000+7 1.36264-11 1.390000+7 1.24627-11 1.400000+7 1.13230-11   6 3261  122
 1.410000+7 1.02068-11 1.420000+7 9.11358-12 1.430000+7 8.04267-12   6 3261  123
 1.440000+7 6.99354-12 1.450000+7 7.07184-12 1.460000+7 7.60166-12   6 3261  124
 1.470000+7 7.18410-12 1.480000+7 6.77464-12 1.490000+7 6.37304-12   6 3261  125
 1.500000+7 5.97916-12 1.510000+7 5.59277-12 1.520000+7 5.21372-12   6 3261  126
 1.530000+7 4.84186-12 1.540000+7 4.47695-12 1.550000+7 4.11890-12   6 3261  127
 1.560000+7 3.76751-12 1.570000+7 3.42266-12 1.580000+7 3.08416-12   6 3261  128
 1.590000+7 2.75190-12 1.600000+7 2.42570-12 1.610000+7 2.10547-12   6 3261  129
 1.620000+7 1.79105-12 1.630000+7 1.48231-12 1.640000+7 1.29969-12   6 3261  130
 1.650000+7 1.93361-12 1.660000+7 1.83323-12 1.670000+7 1.73459-12   6 3261  131
 1.680000+7 1.63763-12 1.690000+7 1.54233-12 1.700000+7 1.44864-12   6 3261  132
 1.710000+7 1.35655-12 1.720000+7 1.26599-12 1.730000+7 1.17697-12   6 3261  133
 1.740000+7 1.08942-12 1.750000+7 1.00333-12 1.760000+7 9.18685-13   6 3261  134
 1.770000+7 8.35424-13 1.780000+7 7.53526-13 1.790000+7 1.05648-12   6 3261  135
 1.800000+7 0.000000+0                                               6 3261  136
 0.000000+0 0.000000+0          0          0          0          0   6 3  099999
 0.000000+0 0.000000+0          0          0          0          0   6 0  0    0
 0.000000+0 0.000000+0          0          0          0          0   0 0  0    0
 7.000000+0 0.000000+0         -1          0         34          0   7 1451    1
 0.000000+0 0.000000+0          0          0          0          6   7 1451    2
 1.000000+0 1.800000+7          0          0         10       2002   7 1451    3
 0.000000+0 0.000000+0          1          0         12          2   7 1451    4
                                                                     7 1451    5
 SIGMA-SIGMA = COUPLED THERMAL/FAST URANIUM + BORON CARBIDE          7 1451    6
----IRDF-2002         MATERIAL    7         REVISION U               7 1451    7
-----INCIDENT NEUTRON DATA                                           7 1451    8
------ENDF-6 FORMAT                                                  7 1451    9
               SPHERICAL ASSEMBLY (MOL)                              7 1451   10
        REF. J.GRUNDL AND C.EISENHAUER, BENCHMARK NEUTRON FIELDS     7 1451   11
        FOR REACTOR DOSIMETRY, PP. 53-104 IN VOL. I OF IAEA-208,     7 1451   12
        INTERNATIONAL ATOMIC ENERGY AGENCY (1978)                    7 1451   13
 CONVERTED TO THE ENDF-6 FORMAT AT THE NUCLEAR DATA SECTION          7 1451   14
                                         IAEA, VIENNA, AUSTRIA       7 1451   15
                                                                     7 1451   16
                                1        451         18          0   7 1451   17
                                3        261        147          0   7 1451   18
 0.000000+0 0.000000+0          0          0          0          0   7 1  099999
 0.000000+0 0.000000+0          0          0          0          0   7 0  0    0
 7.000000+0 0.000000+0          0         99          0          0   7 3261    1
 0.000000+0 0.000000+0          0          0          1        432   7 3261    2
        432          1                                               7 3261    3
 1.000000-4 0.000000+0 4.000000-1 3.040500-7 4.250000-1 6.621290-7   7 3261    4
 4.500000-1 6.263180-7 4.750000-1 5.941840-7 5.000000-1 5.651890-7   7 3261    5
 5.250000-1 5.388920-7 5.500000-1 5.149310-7 5.750000-1 4.930120-7   7 3261    6
 6.000000-1 4.709900-7 6.300000-1 4.490770-7 6.600000-1 4.291090-7   7 3261    7
 6.900000-1 4.108430-7 7.200000-1 3.914480-7 7.600000-1 3.713660-7   7 3261    8
 8.000000-1 3.532420-7 8.400000-1 3.368070-7 8.800000-1 3.218330-7   7 3261    9
 9.200000-1 3.081320-7 9.600000-1 2.955520-7 1.000000+0 2.825980-7   7 3261   10
 1.050000+0 2.694450-7 1.100000+0 2.574650-7 1.150000+0 2.465050-7   7 3261   11
 1.200000+0 2.340930-7 1.275000+0 2.207100-7 1.350000+0 2.087730-7   7 3261   12
 1.425000+0 1.980590-7 1.500000+0 1.869050-7 1.600000+0 1.755690-7   7 3261   13
 1.700000+0 1.655330-7 1.800000+0 1.565800-7 1.900000+0 1.485460-7   7 3261   14
 2.000000+0 1.412980-7 2.100000+0 1.347230-7 2.200000+0 1.287340-7   7 3261   15
 2.300000+0 1.232520-7 2.400000+0 1.170460-7 2.550000+0 1.103540-7   7 3261   16
 2.700000+0 1.053210-7 2.800000+0 9.990190-8 3.000000+0 9.345220-8   7 3261   17
 3.200000+0 8.778470-8 3.400000+0 8.276610-8 3.600000+0 7.829010-8   7 3261   18
 3.800000+0 7.427270-8 4.000000+0 7.022760-8 4.250000+0 6.621280-8   7 3261   19
 4.500000+0 6.263160-8 4.750000+0 5.941840-8 5.000000+0 5.651880-8   7 3261   20
 5.250000+0 5.388920-8 5.500000+0 5.149320-8 5.750000+0 4.930110-8   7 3261   21
 6.000000+0 4.709910-8 6.300000+0 4.490760-8 6.600000+0 4.291090-8   7 3261   22
 6.900000+0 4.108430-8 7.200000+0 3.914510-8 7.600000+0 3.713650-8   7 3261   23
 8.000000+0 2.057670-6 8.400000+0 9.441330-6 8.800000+0 9.212300-6   7 3261   24
 9.200000+0 8.994820-6 9.600000+0 8.788270-6 1.000000+1 8.567920-6   7 3261   25
 1.050000+1 8.336560-6 1.100000+1 8.118600-6 1.150000+1 7.912770-6   7 3261   26
 1.200000+1 7.671710-6 1.275000+1 7.402460-6 1.350000+1 2.102890-6   7 3261   27
 1.425000+1 3.344140-7 1.500000+1 5.999590-7 1.600000+1 8.520950-7   7 3261   28
 1.700000+1 1.059530-6 1.800000+1 1.230950-6 1.900000+1 1.373310-6   7 3261   29
 2.000000+1 1.492020-6 2.100000+1 1.591260-6 2.200000+1 1.674300-6   7 3261   30
 2.300000+1 1.743980-6 2.400000+1 1.814720-6 2.550000+1 1.881630-6   7 3261   31
 2.700000+1 1.925200-6 2.800000+1 1.964410-6 3.000000+1 2.001460-6   7 3261   32
 3.200000+1 2.024410-6 3.400000+1 2.036690-6 3.600000+1 4.812240-6   7 3261   33
 3.800000+1 9.824610-6 4.000000+1 1.013680-5 4.250000+1 1.039780-5   7 3261   34
 4.500000+1 1.058640-5 4.750000+1 1.071790-5 5.000000+1 1.080480-5   7 3261   35
 5.250000+1 1.085540-5 5.500000+1 1.087790-5 5.750000+1 1.087720-5   7 3261   36
 6.000000+1 1.087590-5 6.300000+1 1.046860-5 6.600000+1 9.960600-6   7 3261   37
 6.900000+1 9.497600-6 7.200000+1 9.007940-6 7.600000+1 8.503110-6   7 3261   38
 8.000000+1 8.049530-6 8.400000+1 7.639950-6 8.800000+1 7.268370-6   7 3261   39
 9.200000+1 6.929720-6 9.600000+1 6.619870-6 1.000000+2 4.343310-6   7 3261   40
 1.050000+2 3.589400-6 1.100000+2 3.561100-6 1.150000+2 3.529740-6   7 3261   41
 1.200000+2 3.487360-6 1.275000+2 3.433730-6 1.350000+2 3.378140-6   7 3261   42
 1.425000+2 3.321780-6 1.500000+2 3.256040-6 1.600000+2 3.225340-6   7 3261   43
 1.700000+2 3.562420-6 1.800000+2 3.906720-6 1.900000+2 4.188720-6   7 3261   44
 2.000000+2 4.420300-6 2.100000+2 4.610460-6 2.200000+2 4.766540-6   7 3261   45
 2.300000+2 4.894220-6 2.400000+2 5.020110-6 2.550000+2 5.133740-6   7 3261   46
 2.700000+2 5.621350-6 2.800000+2 6.536900-6 3.000000+2 7.102400-6   7 3261   47
 3.200000+2 7.541250-6 3.400000+2 8.054560-6 3.600000+2 8.418160-6   7 3261   48
 3.800000+2 8.265160-6 4.000000+2 8.095220-6 4.250000+2 7.910340-6   7 3261   49
 4.500000+2 7.225450-6 4.750000+2 6.742130-6 5.000000+2 6.376170-6   7 3261   50
 5.250000+2 6.045880-6 5.500000+2 5.746440-6 5.750000+2 5.163600-6   7 3261   51
 6.000000+2 4.870870-6 6.300000+2 4.741700-6 6.600000+2 4.619800-6   7 3261   52
 6.900000+2 4.504600-6 7.200000+2 4.552130-6 7.600000+2 4.846630-6   7 3261   53
 8.000000+2 4.715830-6 8.400000+2 4.592330-6 8.800000+2 4.475660-6   7 3261   54
 9.200000+2 4.365280-6 9.600000+2 3.889430-6 1.000000+3 3.772570-6   7 3261   55
 1.050000+3 3.661890-6 1.100000+3 3.558240-6 1.150000+3 3.460940-6   7 3261   56
 1.200000+3 3.502370-6 1.275000+3 3.486770-6 1.350000+3 3.349390-6   7 3261   57
 1.425000+3 3.223560-6 1.500000+3 3.024840-6 1.600000+3 2.595420-6   7 3261   58
 1.700000+3 2.570770-6 1.800000+3 2.542330-6 1.900000+3 2.511250-6   7 3261   59
 2.000000+3 2.693540-6 2.100000+3 2.811570-6 2.200000+3 2.816700-6   7 3261   60
 2.300000+3 2.816010-6 2.400000+3 2.808420-6 2.550000+3 2.731940-6   7 3261   61
 2.700000+3 2.672390-6 2.800000+3 2.649040-6 3.000000+3 2.613350-6   7 3261   62
 3.200000+3 2.567040-6 3.400000+3 2.533240-6 3.600000+3 2.536140-6   7 3261   63
 3.800000+3 2.531700-6 4.000000+3 2.520100-6 4.250000+3 2.612800-6   7 3261   64
 4.500000+3 2.601900-6 4.750000+3 2.554790-6 5.000000+3 2.508170-6   7 3261   65
 5.250000+3 2.462340-6 5.500000+3 2.393580-6 5.750000+3 2.346690-6   7 3261   66
 6.000000+3 2.051000-6 6.300000+3 2.025680-6 6.600000+3 1.999580-6   7 3261   67
 6.900000+3 1.973010-6 7.200000+3 1.941830-6 7.600000+3 1.906300-6   7 3261   68
 8.000000+3 2.059270-6 8.400000+3 2.103860-6 8.800000+3 2.138360-6   7 3261   69
 9.200000+3 2.164580-6 9.600000+3 2.184010-6 1.000000+4 2.238640-6   7 3261   70
 1.050000+4 2.274460-6 1.100000+4 2.301020-6 1.150000+4 2.319980-6   7 3261   71
 1.200000+4 2.300790-6 1.275000+4 2.287460-6 1.350000+4 2.269350-6   7 3261   72
 1.425000+4 2.247820-6 1.500000+4 2.238260-6 1.600000+4 2.196270-6   7 3261   73
 1.700000+4 2.153850-6 1.800000+4 2.111670-6 1.900000+4 2.094680-6   7 3261   74
 2.000000+4 2.066600-6 2.100000+4 2.037760-6 2.200000+4 2.000960-6   7 3261   75
 2.300000+4 1.976070-6 2.400000+4 1.928040-6 2.550000+4 1.871690-6   7 3261   76
 2.700000+4 1.825460-6 2.800000+4 1.774020-6 3.000000+4 1.717510-6   7 3261   77
 3.200000+4 1.676010-6 3.400000+4 1.649510-6 3.600000+4 1.636980-6   7 3261   78
 3.800000+4 1.617050-6 4.000000+4 1.607960-6 4.250000+4 1.613350-6   7 3261   79
 4.500000+4 1.607810-6 4.750000+4 1.613910-6 5.000000+4 1.626410-6   7 3261   80
 5.250000+4 1.657820-6 5.500000+4 1.635770-6 5.750000+4 1.613440-6   7 3261   81
 6.000000+4 1.588820-6 6.300000+4 1.562090-6 6.600000+4 1.565170-6   7 3261   82
 6.900000+4 1.590610-6 7.200000+4 1.564420-6 7.600000+4 1.544890-6   7 3261   83
 8.000000+4 1.519100-6 8.400000+4 1.495230-6 8.800000+4 1.468990-6   7 3261   84
 9.200000+4 1.441290-6 9.600000+4 1.420440-6 1.000000+5 1.398920-6   7 3261   85
 1.050000+5 1.373100-6 1.100000+5 1.360700-6 1.150000+5 1.345320-6   7 3261   86
 1.200000+5 1.327580-6 1.275000+5 1.306530-6 1.350000+5 1.283710-6   7 3261   87
 1.425000+5 1.264900-6 1.500000+5 1.246040-6 1.600000+5 1.228530-6   7 3261   88
 1.700000+5 1.220470-6 1.800000+5 1.215340-6 1.900000+5 1.204370-6   7 3261   89
 2.000000+5 1.187320-6 2.100000+5 1.164200-6 2.200000+5 1.135690-6   7 3261   90
 2.300000+5 1.110310-6 2.400000+5 1.082560-6 2.550000+5 1.058590-6   7 3261   91
 2.700000+5 1.035650-6 2.800000+5 9.967520-7 3.000000+5 9.365080-7   7 3261   92
 3.200000+5 8.875080-7 3.400000+5 8.610070-7 3.600000+5 8.405070-7   7 3261   93
 3.800000+5 8.110070-7 4.000000+5 7.701870-7 4.250000+5 7.320220-7   7 3261   94
 4.500000+5 7.023100-7 4.750000+5 6.739100-7 5.000000+5 6.440610-7   7 3261   95
 5.250000+5 6.148780-7 5.500000+5 5.858330-7 5.750000+5 5.564520-7   7 3261   96
 6.000000+5 5.245010-7 6.300000+5 4.945070-7 6.600000+5 4.684000-7   7 3261   97
 6.900000+5 4.432730-7 7.200000+5 4.110030-7 7.600000+5 3.712530-7   7 3261   98
 8.000000+5 3.359470-7 8.400000+5 3.154270-7 8.800000+5 2.943800-7   7 3261   99
 9.200000+5 2.718120-7 9.600000+5 2.486940-7 1.000000+6 2.138020-7   7 3261  100
 1.100000+6 1.713010-7 1.200000+6 1.447010-7 1.300000+6 1.285010-7   7 3261  101
 1.400000+6 1.141010-7 1.500000+6 1.041010-7 1.600000+6 9.920080-8   7 3261  102
 1.700000+6 9.350080-8 1.800000+6 8.590070-8 1.900000+6 7.742060-8   7 3261  103
 2.000000+6 7.065060-8 2.100000+6 6.511050-8 2.200000+6 5.896470-8   7 3261  104
 2.300000+6 5.469630-8 2.400000+6 5.099080-8 2.500000+6 4.780990-8   7 3261  105
 2.600000+6 4.555160-8 2.700000+6 4.232920-8 2.800000+6 3.830500-8   7 3261  106
 2.900000+6 3.497570-8 3.000000+6 3.177030-8 3.100000+6 2.930020-8   7 3261  107
 3.200000+6 2.749820-8 3.300000+6 2.573230-8 3.400000+6 2.414430-8   7 3261  108
 3.500000+6 2.270620-8 3.600000+6 2.285060-8 3.700000+6 2.098480-8   7 3261  109
 3.800000+6 1.924790-8 3.900000+6 1.699790-8 4.000000+6 1.309550-8   7 3261  110
 4.100000+6 1.189440-8 4.200000+6 1.077040-8 4.300000+6 9.717220-9   7 3261  111
 4.400000+6 9.422220-9 4.500000+6 9.988140-9 4.600000+6 9.406290-9   7 3261  112
 4.700000+6 8.856580-9 4.800000+6 8.336730-9 4.900000+6 7.844610-9   7 3261  113
 5.000000+6 6.395700-9 5.100000+6 5.931200-9 5.200000+6 5.598300-9   7 3261  114
 5.300000+6 5.281900-9 5.400000+6 4.980980-9 5.500000+6 4.795560-9   7 3261  115
 5.600000+6 5.440390-9 5.700000+6 5.194960-9 5.800000+6 4.960490-9   7 3261  116
 5.900000+6 4.736330-9 6.000000+6 4.359010-9 6.100000+6 3.815220-9   7 3261  117
 6.200000+6 3.567340-9 6.300000+6 3.330180-9 6.400000+6 3.103160-9   7 3261  118
 6.500000+6 2.885730-9 6.600000+6 2.677380-9 6.700000+6 2.569210-9   7 3261  119
 6.800000+6 2.404820-9 6.900000+6 2.244640-9 7.000000+6 2.090750-9   7 3261  120
 7.100000+6 1.942870-9 7.200000+6 1.800700-9 7.300000+6 1.663960-9   7 3261  121
 7.400000+6 1.463020-9 7.500000+6 1.355300-9 7.600000+6 1.258350-9   7 3261  122
 7.700000+6 1.164930-9 7.800000+6 1.074860-9 7.900000+6 9.88000-10   7 3261  123
 8.000000+6 9.04203-10 8.100000+6 8.31386-10 8.200000+6 8.21140-10   7 3261  124
 8.300000+6 7.69790-10 8.400000+6 7.20144-10 8.500000+6 6.72130-10   7 3261  125
 8.600000+6 6.25682-10 8.700000+6 5.80734-10 8.800000+6 5.37229-10   7 3261  126
 8.900000+6 4.95104-10 9.000000+6 4.51686-10 9.100000+6 4.17833-10   7 3261  127
